chrom	start	end	weight	E1
chrX	2095000	2100000		
chrX	2100000	2105000		
chrX	2105000	2110000		
chrX	2110000	2115000		
chrX	2115000	2120000		
chrX	2120000	2125000		
chrX	2125000	2130000		
chrX	2130000	2135000		
chrX	2135000	2140000		
chrX	2140000	2145000		
chrX	2145000	2150000		
chrX	2150000	2155000		
chrX	2155000	2160000		
chrX	2160000	2165000		
chrX	2165000	2170000		
chrX	2170000	2175000		
chrX	2175000	2180000		
chrX	2180000	2185000		
chrX	2185000	2190000		
chrX	2190000	2195000		
chrX	2195000	2200000		
chrX	2200000	2205000		
chrX	2205000	2210000		
chrX	2210000	2215000		
chrX	2215000	2220000		
chrX	2220000	2225000		
chrX	2225000	2230000		
chrX	2230000	2235000		
chrX	2235000	2240000		
chrX	2240000	2245000		
chrX	2245000	2250000		
chrX	2250000	2255000		
chrX	2255000	2260000		
chrX	2260000	2265000		
chrX	2265000	2270000		
chrX	2270000	2275000		
chrX	2275000	2280000		
chrX	2280000	2285000		
chrX	2285000	2290000		
chrX	2290000	2295000		
chrX	2295000	2300000		
chrX	2300000	2305000		
chrX	2305000	2310000		
chrX	2310000	2315000		
chrX	2315000	2320000		
chrX	2320000	2325000		
chrX	2325000	2330000		
chrX	2330000	2335000		
chrX	2335000	2340000		
chrX	2340000	2345000		
chrX	2345000	2350000		
chrX	2350000	2355000		
chrX	2355000	2360000		
chrX	2360000	2365000		
chrX	2365000	2370000		
chrX	2370000	2375000		
chrX	2375000	2380000	0.08924609253868442	-0.05456737967688672
chrX	2380000	2385000	0.0463101580086613	0.6610772878690329
chrX	2385000	2390000	0.036731125622280265	0.3781372537651495
chrX	2390000	2395000	0.0627809617344304	0.044146378674631934
chrX	2395000	2400000	0.04073671424292075	0.3606411583841498
chrX	2400000	2405000	0.06592824182078719	0.1441224638745566
chrX	2405000	2410000	0.039991513547024835	0.3140615356462918
chrX	2410000	2415000	0.03778313429293266	0.5447973456384849
chrX	2415000	2420000	0.04312660779423539	0.5190021539060901
chrX	2420000	2425000	0.03491389181958148	0.2090803437712063
chrX	2425000	2430000	0.10636569298786545	-0.07142100341679322
chrX	2430000	2435000	0.03437757920886994	0.13443255088427145
chrX	2435000	2440000	0.050963351830360167	0.4944071402429681
chrX	2440000	2445000	0.04387403222100399	0.31658005632991476
chrX	2445000	2450000	0.043519513214046825	0.21108990457606605
chrX	2450000	2455000	0.09110749938837824	0.11207798899970287
chrX	2455000	2460000	0.03802354044473039	-0.11726275317583507
chrX	2460000	2465000	0.04356522588994916	1.096891550049936
chrX	2465000	2470000	0.036127473165437435	0.3352416125799173
chrX	2470000	2475000	0.041068819398353947	0.580652163654662
chrX	2475000	2480000	0.036863606339655595	0.605634478793813
chrX	2480000	2485000	0.04720388351720348	0.43403314458652364
chrX	2485000	2490000	0.03129672139186051	0.7518558878361145
chrX	2490000	2495000	0.041207839446618995	0.7590586893297963
chrX	2495000	2500000	0.04638510834169825	0.6730428362553
chrX	2500000	2505000	0.03281612213544382	0.8970643480733141
chrX	2505000	2510000	0.07727742937826852	0.34299079840503793
chrX	2510000	2515000	0.037391239264543755	1.0256995275432548
chrX	2515000	2520000	0.036964888532495785	0.7662739939739623
chrX	2520000	2525000	0.03444755415397229	0.591985023710877
chrX	2525000	2530000	0.03477265941404986	0.6323675104985098
chrX	2530000	2535000	0.03994853588999587	0.1356351205002563
chrX	2535000	2540000	0.04177767989946015	1.021992221561969
chrX	2540000	2545000	0.04094869910875344	0.4224164136253495
chrX	2545000	2550000	0.03981464670869435	0.7783203883906317
chrX	2550000	2555000	0.0332993269210098	0.681469562038055
chrX	2555000	2560000	0.0332866686965769	0.08671810363988734
chrX	2560000	2565000	0.03580307624182389	0.4949175509562203
chrX	2565000	2570000	0.028058264382706196	0.20068299281245552
chrX	2570000	2575000	0.04176369748424423	-0.09832853177288005
chrX	2575000	2580000	0.060557084198647866	0.2170945384583039
chrX	2580000	2585000	0.05973112962919051	-0.04732535781711368
chrX	2585000	2590000	0.04454950768736416	-0.3978530520184164
chrX	2590000	2595000	0.04122809901348867	-0.1458082411866088
chrX	2595000	2600000	0.03858469262786633	-0.8168381606351536
chrX	2600000	2605000	0.03341829457252073	0.1112332808347811
chrX	2605000	2610000	0.038241435530766026	-0.17757835920545123
chrX	2610000	2615000	0.032139687618318674	-0.3241124871589747
chrX	2615000	2620000	0.03944174716780371	-0.18274782783023466
chrX	2620000	2625000	0.036094262082383234	0.017636736768962363
chrX	2625000	2630000	0.033327429801019	-0.491466695405556
chrX	2630000	2635000	0.04688572713626604	-0.6153518787602014
chrX	2635000	2640000	0.04149479118242752	-0.11720536857071992
chrX	2640000	2645000	0.036167812753298674	-0.25525467259668216
chrX	2645000	2650000	0.05119218249475104	-0.3592005735067597
chrX	2650000	2655000	0.044985756276443384	-0.7949620625352922
chrX	2655000	2660000	0.03462671334153017	-0.6526400278962229
chrX	2660000	2665000	0.059134759355890576	-0.690812773352909
chrX	2665000	2670000	0.04845928261607652	-0.6214526576759755
chrX	2670000	2675000	0.04294315821660769	-0.9862349743355403
chrX	2675000	2680000	0.03962057500460379	-0.5435228691982892
chrX	2680000	2685000	0.041941220764494545	-0.8841512966261834
chrX	2685000	2690000	0.02817463659892931	-0.6297641785498738
chrX	2690000	2695000	0.03609535625330857	-0.2209405881015885
chrX	2695000	2700000	0.03283536921203343	-0.5127957136197756
chrX	2700000	2705000	0.050733494490926546	-1.1293044503380951
chrX	2705000	2710000	0.03650801483517688	-0.40894178896930056
chrX	2710000	2715000	0.03176069987276627	-0.6513487152436072
chrX	2715000	2720000	0.07772119358677829	-0.6114845145822992
chrX	2720000	2725000	0.06352705916460338	-0.693898673447705
chrX	2725000	2730000	0.040536809188108223	-0.5363782377617987
chrX	2730000	2735000	0.03006824282867453	-0.6813240746517519
chrX	2735000	2740000		
chrX	2740000	2745000	0.041145984662713075	-0.8238498117347476
chrX	2745000	2750000	0.0493016877224337	-0.7503267502746274
chrX	2750000	2755000	0.04400476330178102	-0.5771213349783659
chrX	2755000	2760000	0.05076184200911479	-0.885844212559337
chrX	2760000	2765000	0.05773996181386165	-0.8675640981439219
chrX	2765000	2770000	0.03918770729320424	-0.7204803734735804
chrX	2770000	2775000	0.06852866956639082	-0.9313100411054189
chrX	2775000	2780000	0.06406987073957729	-0.8083002540894122
chrX	2780000	2785000	0.03696963006007561	-0.31384353993073305
chrX	2785000	2790000	0.042270670725951906	-0.9157419110196621
chrX	2790000	2795000	0.03723971871976134	-0.5472194890249609
chrX	2795000	2800000	0.05921252759020209	-0.7004549956916414
chrX	2800000	2805000	0.04336071930726073	-0.9836164092639988
chrX	2805000	2810000	0.043145250470175256	-0.7471935289954732
chrX	2810000	2815000	0.035850313282508116	-0.8707205969537138
chrX	2815000	2820000	0.056410072610573264	-0.6979958826281002
chrX	2820000	2825000	0.05942203150621628	-1.1441228260419414
chrX	2825000	2830000	0.030091559205348447	-1.0203585226253116
chrX	2830000	2835000	0.037503435417349525	-1.2353929827107508
chrX	2835000	2840000	0.03964029911481579	-0.6810353542341432
chrX	2840000	2845000	0.04196355654363787	-1.3406896384672389
chrX	2845000	2850000		
chrX	2850000	2855000	0.040009046605564424	-0.9319318270984436
chrX	2855000	2860000	0.0638895946260575	-0.8891819158496578
chrX	2860000	2865000	0.05878488190677095	-1.1553004251907146
chrX	2865000	2870000	0.05844147895395425	-0.6950870163099407
chrX	2870000	2875000	0.05723316495102066	-0.6496129693739675
chrX	2875000	2880000	0.04943812705291715	-0.4119364037399309
chrX	2880000	2885000	0.0386776800485567	-0.9814501907024659
chrX	2885000	2890000	0.05117874234339119	-0.4953108861969
chrX	2890000	2895000	0.04818588351752041	-0.7163512529580677
chrX	2895000	2900000	0.050507453718876126	-0.807467696836749
chrX	2900000	2905000	0.04427197706311138	-0.6034564137985873
chrX	2905000	2910000	0.08629439755280066	-0.36469157596021123
chrX	2910000	2915000	0.07124119318187386	-1.0297483937706426
chrX	2915000	2920000	0.029289548052749904	-0.4445419737274128
chrX	2920000	2925000	0.08050805797932936	-0.6192783904717976
chrX	2925000	2930000	0.06540709095235711	-0.7566915243488762
chrX	2930000	2935000		
chrX	2935000	2940000		
chrX	2940000	2945000	0.037733491287393124	-0.6239478394796317
chrX	2945000	2950000	0.05162620088434597	-1.055788682381529
chrX	2950000	2955000	0.060057413944189605	-0.18698567920688297
chrX	2955000	2960000	0.04447699033388954	-1.016118146566813
chrX	2960000	2965000	0.043148519457706924	-0.8741009838050835
chrX	2965000	2970000	0.045142953533345534	-0.7416338940024279
chrX	2970000	2975000	0.0624586475279288	-0.9755337401958233
chrX	2975000	2980000	0.0422067140723603	-0.8422747083927218
chrX	2980000	2985000	0.03411611813928471	-0.543081329334083
chrX	2985000	2990000	0.05495580463409106	-0.7761655788385532
chrX	2990000	2995000	0.04715287649283711	-0.8810219831740191
chrX	2995000	3000000	0.0550380941162062	-0.7647564394159755
chrX	3000000	3005000	0.03404314052717541	-0.7856385251430599
chrX	3005000	3010000	0.04165506705045945	-0.5924459022000351
chrX	3010000	3015000	0.03833242586213906	-0.764428023539605
chrX	3015000	3020000	0.035462640489247445	-0.6771969726265981
chrX	3020000	3025000	0.035634195025057214	-1.0086919755050414
chrX	3025000	3030000	0.0352073204136027	-0.8587348689710479
chrX	3030000	3035000	0.05345769183482846	-1.1210493215518351
chrX	3035000	3040000	0.04630539650769443	-0.8381321704489005
chrX	3040000	3045000	0.04960505081273293	-0.7383958594413111
chrX	3045000	3050000	0.0365801954128566	-1.0342201566125726
chrX	3050000	3055000	0.05249029052493449	-0.8661224346444685
chrX	3055000	3060000	0.092938299923555	-0.655283887746202
chrX	3060000	3065000		
chrX	3065000	3070000	0.04176576787591546	-0.5843550681857095
chrX	3070000	3075000	0.042167712596487404	-1.0877248999321758
chrX	3075000	3080000	0.043092025463860796	-0.8892780619380833
chrX	3080000	3085000	0.06535325228288205	-0.6864497671771801
chrX	3085000	3090000	0.05541201025055246	-1.0269577414828077
chrX	3090000	3095000	0.0322506668962871	-0.5265134645736201
chrX	3095000	3100000	0.08276407296380936	-0.2336155680595024
chrX	3100000	3105000	0.10018982961616962	-0.26604963330096915
chrX	3105000	3110000		
chrX	3110000	3115000	0.037265441349632264	-0.20126629074513358
chrX	3115000	3120000	0.03706699536472058	-1.0307727423781656
chrX	3120000	3125000	0.036293287365404096	-0.372178341153778
chrX	3125000	3130000	0.04229798594080919	-0.8151485003260767
chrX	3130000	3135000	0.048560006790814556	-0.3245694023174318
chrX	3135000	3140000	0.07626403298909533	-0.2878938348583924
chrX	3140000	3145000	0.053240011973729635	-0.6882325794060429
chrX	3145000	3150000	0.04262677331299321	-0.9218373429629363
chrX	3150000	3155000	0.05362329970424507	-0.40055083455307183
chrX	3155000	3160000	0.031154513853242423	-0.4598972986599284
chrX	3160000	3165000	0.03820736188897983	-0.43589297274955796
chrX	3165000	3170000	0.0539915699524911	-0.6764400604528698
chrX	3170000	3175000	0.032952158252481635	-0.6419121160922817
chrX	3175000	3180000	0.05770227254494323	-0.3013949561531626
chrX	3180000	3185000	0.06439055184667254	-0.6070155632725419
chrX	3185000	3190000	0.055710385719789875	-0.5142147508269359
chrX	3190000	3195000	0.050126724014027506	-0.4115052460129679
chrX	3195000	3200000	0.040054176711587654	-0.5737162203353825
chrX	3200000	3205000	0.03809270526173892	-0.7470317138121227
chrX	3205000	3210000	0.03813283224765924	-0.06250757524072136
chrX	3210000	3215000	0.054178892587233574	-0.2995956156038333
chrX	3215000	3220000	0.05103491925448503	-0.7710110892704682
chrX	3220000	3225000	0.04188309136611577	-0.4429110024289735
chrX	3225000	3230000	0.04610627601566759	-0.28423254800776754
chrX	3230000	3235000		
chrX	3235000	3240000	0.08875670556283846	-0.23955877016788338
chrX	3240000	3245000	0.039717488471842775	0.13744440971292832
chrX	3245000	3250000	0.049115901858580474	0.04194986308987767
chrX	3250000	3255000	0.04187479843965986	-0.27946077508220724
chrX	3255000	3260000	0.05239109646723692	-0.2274853367175354
chrX	3260000	3265000	0.057074237599329156	0.2346530280106319
chrX	3265000	3270000	0.09061251972593176	-0.2804703285340653
chrX	3270000	3275000	0.03580352062187728	0.29764937826324905
chrX	3275000	3280000	0.034498248513991685	-0.0721344654054898
chrX	3280000	3285000	0.0600984221318344	-0.12487731088967331
chrX	3285000	3290000	0.04110411419926146	0.04165152570036241
chrX	3290000	3295000	0.06869383917839525	-0.13182845662813505
chrX	3295000	3300000	0.03847260746783481	0.26358214531921736
chrX	3300000	3305000	0.03741591479948878	0.2964119059478363
chrX	3305000	3310000	0.037016290394287395	0.38978926582733336
chrX	3310000	3315000	0.03651110986786041	-0.06017146457870885
chrX	3315000	3320000	0.03466580117378655	0.6535437682633497
chrX	3320000	3325000	0.03109949497123245	-0.2749632419320201
chrX	3325000	3330000	0.037765774729463984	0.7346133468679371
chrX	3330000	3335000	0.042737045553685835	0.2595725972517144
chrX	3335000	3340000	0.03573088586650623	0.5523228147518806
chrX	3340000	3345000	0.040770318270204435	0.01338709377528053
chrX	3345000	3350000	0.043200788416255964	0.38787628743941066
chrX	3350000	3355000	0.03514765634994001	0.3834505098350837
chrX	3355000	3360000	0.04058024590077953	0.3689856824291674
chrX	3360000	3365000	0.06599296595300677	-0.19568681123803633
chrX	3365000	3370000	0.03383155926128353	0.1763176418066816
chrX	3370000	3375000	0.0319932795728044	0.211319227816442
chrX	3375000	3380000	0.03850702937663723	0.23663155990608015
chrX	3380000	3385000	0.058247926801856274	-0.037893888228714416
chrX	3385000	3390000	0.0572765316747796	-0.22194668306688542
chrX	3390000	3395000	0.044159861101732256	-0.19098497088978625
chrX	3395000	3400000	0.03568649402248763	0.33037207610984703
chrX	3400000	3405000	0.05887622290631596	0.5450498575573127
chrX	3405000	3410000	0.042321226914420564	0.09514617775553744
chrX	3410000	3415000	0.03657733558027806	0.17615856414773706
chrX	3415000	3420000	0.041876794955292035	0.7568228435238326
chrX	3420000	3425000	0.039083865202775195	0.42184517369596053
chrX	3425000	3430000	0.03258801639317975	0.482762983339385
chrX	3430000	3435000	0.03461866555486481	0.7159632936477007
chrX	3435000	3440000	0.032000288133041774	0.2666438237283265
chrX	3440000	3445000	0.049772349371909774	0.1381837747473914
chrX	3445000	3450000	0.040886019085982724	-0.36029150711682845
chrX	3450000	3455000	0.0545501020752212	0.3329371096130273
chrX	3455000	3460000	0.03836791059797967	0.5850095082353436
chrX	3460000	3465000	0.0530874854275703	-0.025391956191967296
chrX	3465000	3470000	0.050435551178804654	-0.20696212361167426
chrX	3470000	3475000	0.041201605699962326	0.08424839364715087
chrX	3475000	3480000	0.03476862381069196	0.017701905409897082
chrX	3480000	3485000	0.041251392906637915	-0.2429913615128155
chrX	3485000	3490000	0.05836342056716777	-0.1267216894217675
chrX	3490000	3495000	0.050613356982009035	-0.12647345138235677
chrX	3495000	3500000	0.044722891689839006	-0.6790789610694681
chrX	3500000	3505000	0.0368565280481294	-0.3395858858900047
chrX	3505000	3510000	0.04121305409268508	-0.6538700228665695
chrX	3510000	3515000	0.03563991832941712	-0.07960640600156497
chrX	3515000	3520000	0.032293675647940515	-0.273471013471086
chrX	3520000	3525000	0.04767801461232736	-0.29927149821114846
chrX	3525000	3530000	0.04210362673239211	-0.6128787891825338
chrX	3530000	3535000	0.03332121450074761	-0.6324849399661429
chrX	3535000	3540000	0.0435987915830443	-0.5934190890845753
chrX	3540000	3545000	0.03674702463771387	-0.6461991117852548
chrX	3545000	3550000	0.05024609603935878	-0.2993550402222126
chrX	3550000	3555000	0.041204468074169096	-0.30179230290974324
chrX	3555000	3560000	0.08475130910052642	-0.2630392856206864
chrX	3560000	3565000	0.031655191280889956	-0.5601519579963499
chrX	3565000	3570000	0.05211777803279744	-0.3959759200807063
chrX	3570000	3575000	0.04788873496451391	-0.9693476261842653
chrX	3575000	3580000	0.029875137840652027	-0.5158230454608226
chrX	3580000	3585000	0.03716840907280745	-1.1737742310951462
chrX	3585000	3590000	0.034447755101796596	-0.8230541918663331
chrX	3590000	3595000	0.05601936933407249	-0.3782032784181929
chrX	3595000	3600000	0.043593675919237795	-0.6138754093391551
chrX	3600000	3605000	0.10166585109305303	-0.9012870694343499
chrX	3605000	3610000	0.03784781149985002	-0.785980419592752
chrX	3610000	3615000	0.03790436489555331	-0.9121196110217917
chrX	3615000	3620000	0.03695564396621776	-0.49610082509944003
chrX	3620000	3625000	0.06124800727870175	-0.6649613619918209
chrX	3625000	3630000	0.04348913044936608	-0.9696605389307539
chrX	3630000	3635000	0.03962058273352802	-0.6106626281713998
chrX	3635000	3640000	0.04234258759075893	-0.6306095711980655
chrX	3640000	3645000	0.05206511826596161	-1.1643747320987643
chrX	3645000	3650000	0.03451613142844187	-0.8146473526482838
chrX	3650000	3655000	0.051716314327640865	-0.67461718606975
chrX	3655000	3660000	0.0375994451989616	-0.6949965046618236
chrX	3660000	3665000	0.03344003957251215	-0.5636857839159669
chrX	3665000	3670000	0.04343156008516327	-0.5737841279670347
chrX	3670000	3675000	0.04009249264178743	-0.7481875846453231
chrX	3675000	3680000	0.04973280045544669	-0.7591574341508334
chrX	3680000	3685000	0.040010536717824674	-0.6496615748774068
chrX	3685000	3690000	0.04733336156402388	-0.6212014235254077
chrX	3690000	3695000	0.03550452919240099	-0.8567542123800606
chrX	3695000	3700000	0.0308075327213984	-0.6292466991328715
chrX	3700000	3705000	0.03567770825656673	-0.9256342761378282
chrX	3705000	3710000	0.04437318868598563	-1.2350341040422854
chrX	3710000	3715000	0.03429065369498556	-1.0768701558782083
