chrom	start	end	weight	E1
chrX	13200000	13300000	0.008866307865821413	-0.0673251569724703
chrX	13300000	13400000	0.009055271536451422	0.4685806350760021
chrX	13400000	13500000	0.009436757105039014	0.5332070423586714
chrX	13500000	13600000	0.009087817785989216	0.3121530250711926
chrX	13600000	13700000	0.00952261264207997	0.15885197602777199
chrX	13700000	13800000	0.010229155109913016	-0.5710939211778071
chrX	13800000	13900000	0.010996511937727594	-0.6700861044083135
chrX	13900000	14000000	0.010422729474909118	-0.6398121058668675
chrX	14000000	14100000	0.010220299473028306	-0.6024055319670132
chrX	14100000	14200000	0.010605592022869013	-0.5083095624782408
chrX	14200000	14300000	0.011684235933282983	-0.45728033130261764
chrX	14300000	14400000	0.009993668043550844	-0.305729798007407
chrX	14400000	14500000	0.008758552388841809	-0.45360898959095236
chrX	14500000	14600000	0.010098912561801534	-0.39896511570184384
chrX	14600000	14700000	0.009843824059850233	-0.620683652402973
chrX	14700000	14800000	0.010922534741677158	-0.6588783218840956
chrX	14800000	14900000	0.009461228454779008	-0.41804653805561537
chrX	14900000	15000000	0.009578116720734303	0.20669453192986248
chrX	15000000	15100000	0.010354249966969828	0.1482430938270432
chrX	15100000	15200000	0.009240105518038878	0.23957577021784568
chrX	15200000	15300000	0.009567772516474045	0.15517315755465322
chrX	15300000	15400000	0.009489012596819736	0.35182572934027256
chrX	15400000	15500000	0.008859346668189447	0.3397863806757671
chrX	15500000	15600000	0.009067448088877111	0.7000609044418756
chrX	15600000	15700000	0.008708395786601755	0.10684079244152554
chrX	15700000	15800000	0.01015163094925015	-0.1351937034298391
chrX	15800000	15900000	0.010119212222600458	-0.35621848227044706
chrX	15900000	16000000	0.010271379170274155	-0.517735841330762
chrX	16000000	16100000	0.010487210334325254	-0.4612664016993108
chrX	16100000	16200000	0.009568197504302565	-0.40251098264520846
chrX	16200000	16300000	0.009707212024910318	-0.4351575915989139
chrX	16300000	16400000	0.008672210538243451	-0.08286042963079382
chrX	16400000	16500000	0.009197799573375583	0.46930203273193777
chrX	16500000	16600000	0.008728007229548043	0.8242712673541704
chrX	16600000	16700000	0.009481540876178788	0.5494567278355946
chrX	16700000	16800000	0.00904796261190199	0.5206745080009783
chrX	16800000	16900000	0.009855184786544454	0.13608009712249886
chrX	16900000	17000000	0.010970989313071049	-0.11547334052715821
chrX	17000000	17100000	0.01083165602325971	-0.19552143037951952
chrX	17100000	17200000	0.00914918048566816	-0.07192411656451171
chrX	17200000	17300000	0.009920665440411707	0.10049536158924208
chrX	17300000	17400000	0.008976841037421909	0.053645254382381324
chrX	17400000	17500000	0.009188147781345909	0.16413986669308223
chrX	17500000	17600000	0.009381128789834353	-0.13763383422647948
chrX	17600000	17700000	0.009273446821016032	-0.44061098768371343
chrX	17700000	17800000	0.01302636096065563	-0.4577370775289009
chrX	17800000	17900000	0.011483523036229112	-0.44989465920311095
chrX	17900000	18000000	0.010140622346694286	-0.3359799460547079
chrX	18000000	18100000	0.009997844392351912	-0.13139409257439935
chrX	18100000	18200000	0.008206242883987079	0.471959726086123
chrX	18200000	18300000	0.009083735697469715	0.5637950030218127
chrX	18300000	18400000	0.010071115005951004	0.5366327520370191
chrX	18400000	18500000	0.009188542429945776	0.09182544642050662
chrX	18500000	18600000	0.009581851438192953	-0.008166394464606461
chrX	18600000	18700000	0.009217098662275106	0.22248879676904326
chrX	18700000	18800000	0.008387081169678002	0.5718040555556112
chrX	18800000	18900000	0.00901809721724135	0.7037743941591574
chrX	18900000	19000000	0.01030199548479131	0.603873313121552
chrX	19000000	19100000	0.008621760128546872	0.3505749059013775
chrX	19100000	19200000	0.008673763660082679	0.12307957540333685
chrX	19200000	19300000	0.009436211160329283	0.12441657300818967
chrX	19300000	19400000	0.009450878991736234	0.21029328143419282
chrX	19400000	19500000	0.0091263222495225	0.19884125720068704
chrX	19500000	19600000	0.008946395827901193	0.16161821122191858
chrX	19600000	19700000	0.009435317741404632	0.5024143305811454
chrX	19700000	19800000	0.00914537256645314	0.6561707712697428
chrX	19800000	19900000	0.009128339260254791	0.6348490684261314
chrX	19900000	20000000	0.009165248245996505	0.7310946013659672
chrX	20000000	20100000	0.00986699751907481	0.5351587688310122
chrX	20100000	20200000	0.010034554664986498	0.3140204869151849
chrX	20200000	20300000	0.00940694309348841	0.1686478168043062
chrX	20300000	20400000	0.008929592058372378	-0.25077759741628286
chrX	20400000	20500000	0.01147800978216102	-0.4184639324806271
chrX	20500000	20600000	0.0109297743776084	-0.5336935112891706
chrX	20600000	20700000	0.01032340100884176	-0.5579171055353862
chrX	20700000	20800000	0.009633860812950246	-0.558505465572595
chrX	20800000	20900000	0.010921326540054791	-0.647325736582604
chrX	20900000	21000000	0.012566733552620748	-0.6377132453074297
chrX	21000000	21100000	0.011621783755311596	-0.5260583549523796
chrX	21100000	21200000	0.010691158183042634	-0.3478444512645537
chrX	21200000	21300000	0.009968662145025717	-0.19357712377079903
chrX	21300000	21400000	0.010362387995688498	-0.1147364822060858
chrX	21400000	21500000	0.008242641774902635	0.09993498438791695
chrX	21500000	21600000	0.009590808372931192	0.12114039867263919
chrX	21600000	21700000	0.008560423273478222	0.5134268637764442
chrX	21700000	21800000	0.009456606311599275	0.5043139099086921
chrX	21800000	21900000	0.0091807362468053	0.09619023239963995
chrX	21900000	22000000	0.009434524305706333	-0.17325124851137652
chrX	22000000	22100000	0.010287763744287642	-0.30162164556530874
chrX	22100000	22200000	0.010992273673865991	-0.49999402888050526
chrX	22200000	22300000	0.01022044104684436	-0.483635850998381
chrX	22300000	22400000	0.009733170353514944	-0.313066238713242
chrX	22400000	22500000	0.010368354526408207	-0.32609692104320526
chrX	22500000	22600000	0.010430984103253237	-0.3781996715335968
chrX	22600000	22700000	0.010521368723292	-0.5295636983015253
chrX	22700000	22800000	0.01065045414023104	-0.5516811460412095
chrX	22800000	22900000	0.009990123325280438	-0.5193074320043785
chrX	22900000	23000000	0.010631523659109833	-0.5117289831797048
chrX	23000000	23100000	0.010049595279018442	-0.4286880058005522
chrX	23100000	23200000	0.009908070726313195	-0.33219853067243627
chrX	23200000	23300000	0.011053920200775778	-0.326843591434218
chrX	23300000	23400000	0.009155767544522969	-0.028209911507171472
chrX	23400000	23500000	0.008379613607578133	0.3298217784824386
chrX	23500000	23600000	0.008481061174576934	0.6544451782817934
chrX	23600000	23700000	0.009595639587317835	0.7784971620184452
chrX	23700000	23800000	0.0089830498711453	0.6525897249388527
chrX	23800000	23900000	0.008809729723963534	0.8139578448528136
chrX	23900000	24000000	0.009455376257337304	0.9352401187617763
chrX	24000000	24100000	0.008814888326173803	0.6726453392269773
chrX	24100000	24200000	0.009699962283019973	0.26983646084682505
chrX	24200000	24300000	0.008553564431151125	0.43707938377197697
chrX	24300000	24400000	0.00886929585984733	0.27879122776727416
chrX	24400000	24500000	0.008525367939670458	0.2301008308315344
chrX	24500000	24600000	0.008500810710038139	0.08775550084460694
chrX	24600000	24700000	0.010028053987668107	-0.1304704067237632
chrX	24700000	24800000	0.011110993575874204	-0.3966050471678042
chrX	24800000	24900000	0.010204054933173366	-0.36618051405019053
chrX	24900000	25000000	0.009378220797037562	-0.28449090620978634
chrX	25000000	25100000	0.009894141947559913	-0.47087205510880353
chrX	25100000	25200000	0.010459447509975388	-0.43740578361672217
chrX	25200000	25300000	0.010681300963925071	-0.4423878338655569
chrX	25300000	25400000	0.010169978987066857	-0.6352659101855828
chrX	25400000	25500000	0.009331079083035286	-0.7394996704664688
chrX	25500000	25600000	0.010055271846063255	-0.6454184759213087
chrX	25600000	25700000	0.010792618655700689	-0.6705398741572083
chrX	25700000	25800000	0.010436742451819208	-0.6373137726398715
chrX	25800000	25900000	0.010578026175438376	-0.5993011029217469
chrX	25900000	26000000	0.009960117703667769	-0.528731355741932
chrX	26000000	26100000	0.009634591248345233	-0.47382618809278665
chrX	26100000	26200000	0.011129598503230597	-0.5233664332669458
chrX	26200000	26300000	0.010026931289307104	-0.4667782270501768
chrX	26300000	26400000	0.010041166988658878	-0.500353051727369
chrX	26400000	26500000	0.010171547889834603	-0.4663455545113685
chrX	26500000	26600000	0.009930973093808384	-0.5951773070270012
chrX	26600000	26700000	0.00994980668335256	-0.45428716672055697
chrX	26700000	26800000	0.011038649916709449	-0.5245659488989505
chrX	26800000	26900000	0.00983278220747455	-0.5121156706250435
chrX	26900000	27000000	0.010113105890733916	-0.437939125833199
chrX	27000000	27100000	0.010607911468770218	-0.3271986315472899
chrX	27100000	27200000	0.010490015500019554	-0.21469949724253345
chrX	27200000	27300000	0.009914858959594814	-0.537330723555149
chrX	27300000	27400000	0.010417621301355874	-0.5448795384683632
chrX	27400000	27500000	0.01117112096686582	-0.29828669839794875
chrX	27500000	27600000	0.010655176565769489	-0.5748558988082194
chrX	27600000	27700000	0.009678386323352646	-0.5799584806832805
chrX	27700000	27800000	0.010541214945018225	-0.5869841913240186
chrX	27800000	27900000	0.010078881851931511	-0.5229360941744357
chrX	27900000	28000000	0.011256590727960926	-0.4481718846061549
chrX	28000000	28100000	0.013940423785849455	-0.49800263078579265
chrX	28100000	28200000	0.010821896875768825	-0.515490934180995
chrX	28200000	28300000	0.010469399592646944	-0.5397581166830623
chrX	28300000	28400000	0.01049482670352809	-0.527236604596012
chrX	28400000	28500000	0.008970021909714779	-0.3216764867752812
chrX	28500000	28600000	0.01077287834737579	-0.44584788061557296
chrX	28600000	28700000	0.01048873151142153	-0.381713501108931
chrX	28700000	28800000	0.011923049109813573	-0.5177780390065222
chrX	28800000	28900000	0.010319836603938303	-0.5227107364648245
chrX	28900000	29000000	0.01053261929184301	-0.4334204671810505
chrX	29000000	29100000	0.011968733539250221	-0.5117004231418273
chrX	29100000	29200000	0.0104809441695444	-0.5465640202689741
chrX	29200000	29300000	0.011031807936812075	-0.6087642103305908
chrX	29300000	29400000	0.010981696668764085	-0.5480671375557042
chrX	29400000	29500000	0.009619006355527685	-0.6271253045977383
chrX	29500000	29600000	0.011637194393601556	-0.6331009844436077
chrX	29600000	29700000	0.00977513358927867	-0.5395512916927527
chrX	29700000	29800000	0.010312548146707732	-0.5272155450050929
chrX	29800000	29900000	0.009785324702213107	-0.3951750958829098
chrX	29900000	30000000	0.010345365840767853	-0.3485270467860667
chrX	30000000	30100000	0.008812368048861154	0.13100277180882994
chrX	30100000	30200000	0.009335022515102423	0.19510542650802554
chrX	30200000	30300000	0.010263032160999969	0.05187242245974068
chrX	30300000	30400000	0.009426856266765043	0.06196344762439231
chrX	30400000	30500000	0.009572686532642252	0.2136547257858472
chrX	30500000	30600000	0.009103129938010334	0.24752984816879467
chrX	30600000	30700000		
chrX	30700000	30800000	0.008685546209167342	0.07871048535885312
chrX	30800000	30900000	0.008975151410446235	0.06429113805515417
chrX	30900000	31000000	0.009274307689570261	-0.3402754490979794
chrX	31000000	31100000	0.010445326498434151	-0.30952398457911035
chrX	31100000	31200000	0.009722978742902968	-0.1625668330144505
chrX	31200000	31300000	0.009067859527241491	-0.07436716210945159
chrX	31300000	31400000	0.01069961927906448	-0.362027249507338
chrX	31400000	31500000	0.010218756647414819	-0.544134931020322
chrX	31500000	31600000	0.009760909287139147	-0.4733012991495343
chrX	31600000	31700000	0.010145656936196614	-0.4714848070056472
chrX	31700000	31800000	0.010576030406541844	-0.360211140879884
chrX	31800000	31900000	0.01202113836424124	-0.2213258786244533
chrX	31900000	32000000	0.010302515357180759	-0.4197714599461848
chrX	32000000	32100000	0.010291534528304959	-0.38829229957862055
chrX	32100000	32200000	0.010975820134995916	-0.3496146759171846
chrX	32200000	32300000	0.009965422797319937	-0.6315015611228383
chrX	32300000	32400000	0.011054282749516657	-0.6197316320387971
chrX	32400000	32500000	0.010219579591874875	-0.4740741096937083
chrX	32500000	32600000	0.010090861886658524	-0.4156275660336726
chrX	32600000	32700000	0.010228947460344338	-0.3700959086012055
chrX	32700000	32800000	0.011982000333945557	-0.2758415862150601
chrX	32800000	32900000	0.010679375522124897	-0.14332552770534404
chrX	32900000	33000000	0.010741146628278648	-0.21959510867240836
chrX	33000000	33100000	0.009832292381096825	-0.17340693504911384
chrX	33100000	33200000	0.009916594563649546	-0.41937623063190904
chrX	33200000	33300000	0.010551775280097446	-0.40933929410420966
chrX	33300000	33400000	0.010744415538223213	-0.4378628951215122
chrX	33400000	33500000	0.010635163711703526	-0.5713075898511207
chrX	33500000	33600000	0.012458238709469424	-0.6080010621924933
chrX	33600000	33700000	0.012241968414502355	-0.6178669872274493
chrX	33700000	33800000	0.010530372261474411	-0.6916390381073464
chrX	33800000	33900000	0.00991574450993659	-0.6029110401166916
chrX	33900000	34000000	0.011159720988771793	-0.536400956527645
chrX	34000000	34100000	0.0116403979579811	-0.6086597345781658
chrX	34100000	34200000	0.010714669000409197	-0.5996596694052706
chrX	34200000	34300000	0.011645326511736737	-0.5577941853026489
chrX	34300000	34400000	0.010326868139425587	-0.6275754810176106
chrX	34400000	34500000	0.011050967695714162	-0.6653296525902878
chrX	34500000	34600000	0.011123432416243076	-0.6121650052234653
chrX	34600000	34700000	0.010841516397083526	-0.4941219617085453
chrX	34700000	34800000	0.011568540792535779	-0.5763560165903792
chrX	34800000	34900000	0.012904386938374394	-0.5477512246183425
chrX	34900000	35000000	0.010420063097866835	-0.4626378979026123
chrX	35000000	35100000	0.010574841851615287	-0.4233008330013462
chrX	35100000	35200000	0.010719521520608045	-0.5078709947712727
chrX	35200000	35300000	0.012477972605445255	-0.6141666367477858
chrX	35300000	35400000	0.010396553950936313	-0.4773448896275959
chrX	35400000	35500000	0.010433560947047194	-0.4290390288505152
chrX	35500000	35600000	0.010118787694279879	-0.5110996145306341
chrX	35600000	35700000	0.010344057078554035	-0.5540443041104602
chrX	35700000	35800000	0.010937207549654347	-0.4860903530039212
chrX	35800000	35900000	0.00988725951818908	-0.4752317284330652
chrX	35900000	36000000	0.010722038898062907	-0.46160638397820297
chrX	36000000	36100000	0.010763761787794906	-0.43505543745072517
chrX	36100000	36200000	0.011340963841749018	-0.4491842392003676
chrX	36200000	36300000	0.010329207822615503	-0.48732687206103426
chrX	36300000	36400000	0.011627269328284433	-0.5796451529278722
chrX	36400000	36500000	0.011668536530055255	-0.5778707012326622
chrX	36500000	36600000	0.01194601975944699	-0.6168525742777691
chrX	36600000	36700000	0.010586317999557707	-0.6106262055795111
chrX	36700000	36800000	0.011895706446759385	-0.5605851764201167
chrX	36800000	36900000	0.010163740180514996	-0.5963680701311644
chrX	36900000	37000000	0.011260947804438936	-0.6550433828156604
chrX	37000000	37100000		
chrX	37100000	37200000	0.011457343534995027	-0.4555099440728314
chrX	37200000	37300000	0.010093557928933775	-0.41804542289659175
chrX	37300000	37400000		
chrX	37400000	37500000	0.01016194714775827	0.27813137417711337
chrX	37500000	37600000	0.009307575080057702	0.29532509345460456
chrX	37600000	37700000	0.010036376959103848	0.03303582700682113
chrX	37700000	37800000	0.01040145818813689	-0.20573356586290664
chrX	37800000	37900000	0.011267395540552984	-0.08805959664117391
chrX	37900000	38000000	0.01073882786672497	-0.34684873881794737
chrX	38000000	38100000	0.011269570159639725	-0.2701378459380136
chrX	38100000	38200000		
chrX	38200000	38300000	0.013130795453370163	-0.39427914174980544
chrX	38300000	38400000	0.010565150666605566	-0.2612958179638096
chrX	38400000	38500000	0.01055205063006901	-0.00253251366506052
chrX	38500000	38600000	0.010198991095021696	0.35345802011184246
chrX	38600000	38700000	0.009362329505831853	0.7221731989337927
chrX	38700000	38800000	0.009788149272679682	0.5167718439298474
chrX	38800000	38900000	0.010006185934972664	0.39151845629466137
chrX	38900000	39000000	0.009563344313777658	0.27937971372877807
chrX	39000000	39100000	0.008985256472799292	0.407968386821354
chrX	39100000	39200000	0.008959804439344897	0.3931495198270131
chrX	39200000	39300000	0.009166263534525794	0.26385456413933506
chrX	39300000	39400000	0.009861585521700836	0.39040793490897685
chrX	39400000	39500000	0.010802177207312873	0.38878185998646947
chrX	39500000	39600000	0.009122877978717771	0.48683071652440296
chrX	39600000	39700000	0.009170166137679302	0.42947634286417363
chrX	39700000	39800000	0.009296809870854881	0.4688646163338786
chrX	39800000	39900000	0.009601571386469755	0.47758568485138453
chrX	39900000	40000000	0.008948152855780385	0.6407809770335311
chrX	40000000	40100000	0.0086793898897575	0.5911591845465394
chrX	40100000	40200000	0.00861230401684462	0.4103746857263878
chrX	40200000	40300000	0.0085427519290006	0.29935684963286197
chrX	40300000	40400000	0.008168461004615808	0.5251829928929849
chrX	40400000	40500000	0.00844615309015008	0.779727798665985
chrX	40500000	40600000	0.009931950995213403	0.8417126661329425
chrX	40600000	40700000	0.008894908798033896	0.5294962642129181
chrX	40700000	40800000	0.009676064832723942	0.42707954404505605
chrX	40800000	40900000	0.00891497979051048	0.3964209196752705
chrX	40900000	41000000	0.009233613674948727	0.6342671540161039
chrX	41000000	41100000	0.009717907017030509	0.8608586138640797
chrX	41100000	41200000	0.010194952359524095	0.6751522635703571
chrX	41200000	41300000	0.008946330156091538	0.6711766590375723
chrX	41300000	41400000	0.00893262014468691	0.4096994971881064
chrX	41400000	41500000	0.009668532757899717	0.05997982300023191
chrX	41500000	41600000	0.009973379839931044	-0.13290341310512432
chrX	41600000	41700000	0.009197405299773635	0.016606508485110007
chrX	41700000	41800000	0.010153236644251834	-0.31647246257908934
chrX	41800000	41900000	0.009016356044855216	-0.16282801712535924
chrX	41900000	42000000	0.010446136029959606	-0.2999531843171282
chrX	42000000	42100000	0.009987409913920553	-0.25957179265861224
chrX	42100000	42200000	0.009226000191349601	-0.2052961994897597
chrX	42200000	42300000	0.009539544727018501	-0.31113497729060563
chrX	42300000	42400000	0.009970667643149557	-0.41000970110101337
chrX	42400000	42500000	0.011492959367748643	-0.4035097270331318
chrX	42500000	42600000	0.010139882784996801	-0.4195815310545707
chrX	42600000	42700000	0.009556862102503408	-0.4080854801997386
chrX	42700000	42800000	0.011539843241852202	-0.3769404876315478
chrX	42800000	42900000	0.010864903378629935	-0.5052125858380903
chrX	42900000	43000000	0.012515696262718586	-0.502618891219555
chrX	43000000	43100000	0.011421011152415882	-0.4396306557001533
chrX	43100000	43200000	0.011766088424551608	-0.5137438074715225
chrX	43200000	43300000	0.009258341504776493	-0.45125044050816815
chrX	43300000	43400000	0.010194874564892315	-0.37390536943432695
chrX	43400000	43500000	0.009743280328289663	-0.2672938903667758
chrX	43500000	43600000	0.011199293872044373	0.0203072512978893
chrX	43600000	43700000	0.009571620580197261	0.17660041144962005
chrX	43700000	43800000	0.00921665982932774	-0.14012537375580467
chrX	43800000	43900000	0.01006777274285966	-0.2069689880291544
chrX	43900000	44000000	0.008713608406212279	0.1035328575684287
chrX	44000000	44100000	0.009284231881044692	0.37345104395049644
chrX	44100000	44200000	0.009817274751707052	0.07127746448282167
chrX	44200000	44300000	0.009529984817698964	0.054929493093184366
chrX	44300000	44400000	0.009726933462527157	-0.09879104040476626
chrX	44400000	44500000	0.009332798315320405	-0.030002524982860802
chrX	44500000	44600000	0.008366437041461889	0.15722645985658873
chrX	44600000	44700000	0.008813414253215588	0.11481264469134517
chrX	44700000	44800000	0.009609513580115544	0.15007987337395828
chrX	44800000	44900000	0.009771521310270955	0.312202800524907
chrX	44900000	45000000	0.010354549082385816	0.23664537027405882
chrX	45000000	45100000	0.010060823314461004	0.24337261429872237
chrX	45100000	45200000	0.009128320539843877	-0.09557118114454952
chrX	45200000	45300000	0.009645929084638445	-0.2012815875357492
chrX	45300000	45400000	0.010779182008433266	-0.435834421162758
chrX	45400000	45500000	0.009538184319902937	-0.38206608106657564
chrX	45500000	45600000	0.012455740698346554	-0.2084963416412592
chrX	45600000	45700000	0.010312215322500656	-0.16220155007445378
chrX	45700000	45800000	0.009850811720923473	0.11500235520616005
chrX	45800000	45900000	0.008968905407048257	-0.010859556042864907
chrX	45900000	46000000	0.009488820507770846	-0.3370499265142465
chrX	46000000	46100000	0.011751185514001046	-0.6094927863065892
chrX	46100000	46200000	0.009870540518837697	-0.6282638134437005
chrX	46200000	46300000	0.009709058084164389	-0.5091487998465655
chrX	46300000	46400000	0.010346183666612784	-0.4064781587953357
chrX	46400000	46500000	0.009243774453247379	-0.07353125631716001
chrX	46500000	46600000	0.01011615566728128	0.24103716369519335
chrX	46600000	46700000	0.00966724100021188	0.4769316264481783
chrX	46700000	46800000	0.009920400704972682	0.5685671069572141
chrX	46800000	46900000	0.009275455360538734	0.599312708775152
chrX	46900000	47000000	0.009516970418682396	0.545482589102765
chrX	47000000	47100000	0.009323222561333128	0.5776739600892477
chrX	47100000	47200000	0.008032822131928704	0.7127501418972145
chrX	47200000	47300000	0.0096214965454786	0.8394742511969435
