chrom	start	end	weight	E1
chrX	3800000	3810000	0.028283926809085307	-0.1983788596656274
chrX	3810000	3820000	0.02201220063416773	-0.21846741912210804
chrX	3820000	3830000	0.028547395752584498	-0.2088258781148699
chrX	3830000	3840000	0.01962937269256218	-0.5811061635171169
chrX	3840000	3850000	0.021860512576784785	-0.42265675826764676
chrX	3850000	3860000	0.02393371402440627	-0.7471587643896134
chrX	3860000	3870000	0.020723769311753574	0.03295881501140096
chrX	3870000	3880000	0.022973079142328993	-0.473906840526113
chrX	3880000	3890000	0.033659096165670116	-0.21979391920569025
chrX	3890000	3900000	0.02032130567233036	-0.20738958863459842
chrX	3900000	3910000	0.023963909598182842	0.16829429506549431
chrX	3910000	3920000	0.020401333472792153	-0.10169287676997163
chrX	3920000	3930000	0.024715364008278187	-0.7310836703298244
chrX	3930000	3940000	0.021406988886769764	0.03232166479278021
chrX	3940000	3950000	0.03671630352625836	-0.6439967193292124
chrX	3950000	3960000	0.02323656414652686	-0.8068015634963572
chrX	3960000	3970000	0.019874232350234763	-0.32394525173962674
chrX	3970000	3980000	0.02683566609468811	-0.4799087514227148
chrX	3980000	3990000	0.023053969080206294	-0.41403384992241943
chrX	3990000	4000000	0.026083804462035134	-0.21471274079352234
chrX	4000000	4010000	0.02013266937270304	-0.5722758894680308
chrX	4010000	4020000	0.018885098566473805	-0.5638190679835018
chrX	4020000	4030000	0.021260426528968656	-0.23568011252267507
chrX	4030000	4040000	0.024067060204610156	-0.46635860822987957
chrX	4040000	4050000	0.026131618269393128	-0.7181817935378788
chrX	4050000	4060000	0.020389464514396077	-0.45976506917361665
chrX	4060000	4070000	0.01734192862840263	-0.49913591181369876
chrX	4070000	4080000	0.028686826635139565	-0.24758368814161577
chrX	4080000	4090000	0.02035812997703815	-0.5020659534360422
chrX	4090000	4100000	0.023896408765592535	-0.5157489322498439
chrX	4100000	4110000	0.02518420466968133	-0.3795703142528733
chrX	4110000	4120000	0.019329536335090762	-0.5773703410215271
chrX	4120000	4130000	0.029886166019455592	-0.4542244948891419
chrX	4130000	4140000	0.02726869359043618	-0.7919399758187077
chrX	4140000	4150000	0.022918682035570955	-0.22903687861264568
chrX	4150000	4160000	0.022485700969126426	-0.3377840905854906
chrX	4160000	4170000	0.026728844036761658	-0.42661114437333947
chrX	4170000	4180000	0.024786300697117923	-0.2894418678609165
chrX	4180000	4190000	0.025365271081296454	-0.5286904248296327
chrX	4190000	4200000	0.024085218600803003	-0.20106441714317397
chrX	4200000	4210000	0.01997209174438063	-0.416437884288709
chrX	4210000	4220000	0.017922614038831993	-0.2830268090637362
chrX	4220000	4230000	0.0239550965622801	-0.5113139076345756
chrX	4230000	4240000	0.024265903512619393	-0.22067464203683662
chrX	4240000	4250000	0.026129375868011666	-0.37651199450359524
chrX	4250000	4260000	0.025533174695032426	-0.5881759968185963
chrX	4260000	4270000	0.028363874924119514	-0.0840970124659178
chrX	4270000	4280000	0.0260512435836633	-0.2704488574799034
chrX	4280000	4290000	0.020566763988253033	-0.2661926771768215
chrX	4290000	4300000	0.029424609460594373	-0.6843055055391315
chrX	4300000	4310000	0.026452790307157775	-0.2532515008481826
chrX	4310000	4320000	0.023618430173235352	-0.3738425828119827
chrX	4320000	4330000	0.029264703269972627	-0.18147752004910847
chrX	4330000	4340000	0.023005496655252113	-0.33053993502575696
chrX	4340000	4350000	0.0260118291889266	-0.135053522122997
chrX	4350000	4360000	0.018513920692564894	-0.35384899852800983
chrX	4360000	4370000	0.031277422271981846	-0.6160606366415486
chrX	4370000	4380000	0.03268970512185121	-0.6414386865882594
chrX	4380000	4390000	0.023503484816588767	-0.2631757933869237
chrX	4390000	4400000	0.02530093046466052	-0.5703397681375488
chrX	4400000	4410000	0.029079563480287812	-0.7045238652778111
chrX	4410000	4420000	0.020996341529496056	-0.44204786962642134
chrX	4420000	4430000	0.022052703139509428	-0.5713020901893295
chrX	4430000	4440000	0.02362004351672841	0.046573247672723334
chrX	4440000	4450000	0.025228213692608605	-0.5038956959209355
chrX	4450000	4460000	0.019217822242770407	-0.25912030437703704
chrX	4460000	4470000	0.021228975368911076	-0.16919954620639938
chrX	4470000	4480000	0.03106845361580761	-0.7255460923702381
chrX	4480000	4490000	0.02247989611679489	-0.326214618310216
chrX	4490000	4500000	0.01983303780969265	-0.19625092695332022
chrX	4500000	4510000	0.020921495379094816	-0.7097711534730047
chrX	4510000	4520000	0.018980117106223913	-0.6009331422877218
chrX	4520000	4530000	0.021893732428138645	-0.7979413709840896
chrX	4530000	4540000	0.02512687486297436	-0.3136338164362063
chrX	4540000	4550000	0.021208514896273737	-0.43345106941695677
chrX	4550000	4560000	0.021946453554955284	-0.4743037428469512
chrX	4560000	4570000	0.022326819464531814	-0.2970831217577562
chrX	4570000	4580000	0.02365946800998419	-0.30602535283442744
chrX	4580000	4590000	0.02053452200048815	-0.3438301531611087
chrX	4590000	4600000	0.027563537131809365	-0.8135210196118885
chrX	4600000	4610000	0.024176934682977096	-0.5837483106795953
chrX	4610000	4620000	0.019970625347872636	-0.43533357974575954
chrX	4620000	4630000	0.02189947180680917	-0.35649567314927644
chrX	4630000	4640000	0.022073805315846323	-0.7618057695509703
chrX	4640000	4650000	0.02213320364869083	-0.5839864405231135
chrX	4650000	4660000	0.030496859303913864	-0.19766085334341973
chrX	4660000	4670000	0.023346283328581074	-0.1973917703412533
chrX	4670000	4680000	0.021191258732232043	-0.4613321993302553
chrX	4680000	4690000	0.021020090854616695	-0.23868139278798617
chrX	4690000	4700000	0.02020191065448203	-0.53561652651158
chrX	4700000	4710000	0.025019847141513448	-0.5157221071710796
chrX	4710000	4720000	0.022628211034021	-0.4809657909412095
chrX	4720000	4730000	0.021477128066419184	-0.17096459705255873
chrX	4730000	4740000	0.019326089011330382	-0.4844646841573143
chrX	4740000	4750000	0.023589996308940174	-0.3640934234619562
chrX	4750000	4760000	0.023594516636999234	-0.7329001027430467
chrX	4760000	4770000	0.020074577086165214	-0.8623471633609787
chrX	4770000	4780000	0.02943675458565497	-0.575831370016637
chrX	4780000	4790000	0.020633374609076827	-0.612299352501704
chrX	4790000	4800000	0.02155175852502919	-0.492357280743019
chrX	4800000	4810000	0.02153605366473782	-0.4935433802079409
chrX	4810000	4820000	0.022168164484264875	-0.6619803349700378
chrX	4820000	4830000	0.024336700521651593	-0.35692463747181835
chrX	4830000	4840000	0.02854069437323051	-0.6860204266902887
chrX	4840000	4850000	0.028212548781941314	-0.5718516376422027
chrX	4850000	4860000	0.03084399309388166	-0.6811738991936793
chrX	4860000	4870000	0.02187844918161313	-0.46560590514254285
chrX	4870000	4880000	0.021960698299839876	-0.6438182677303228
chrX	4880000	4890000	0.02104712151658987	-0.44007507847566907
chrX	4890000	4900000	0.026881294669433536	-0.061718368199875806
chrX	4900000	4910000	0.024364431036827516	-0.32194899897679335
chrX	4910000	4920000	0.02111790788286549	-0.5549717378710078
chrX	4920000	4930000	0.026671111628284262	-0.6956866015539588
chrX	4930000	4940000	0.021556686808937367	-0.26533318171340414
chrX	4940000	4950000	0.02070327163399453	-0.25848646432962097
chrX	4950000	4960000	0.022215798553945423	-0.4790176789524437
chrX	4960000	4970000	0.030825854179560068	-0.34534394336453417
chrX	4970000	4980000	0.023911854845732036	-0.4001698231612138
chrX	4980000	4990000	0.026738061597902166	-0.4428712564160604
chrX	4990000	5000000	0.025342468287284533	-0.7017888785863001
chrX	5000000	5010000	0.021010854699763375	-0.5426946558149934
chrX	5010000	5020000	0.025880350433999024	-0.2379772867360076
chrX	5020000	5030000	0.018322030501650426	-0.23862987465891566
chrX	5030000	5040000	0.02643415925410192	-0.16008859742706957
chrX	5040000	5050000	0.02625533969738299	-0.14634256254959535
chrX	5050000	5060000	0.027900341484146562	-0.4900119100327862
chrX	5060000	5070000	0.02091852247768538	-0.25930843345024135
chrX	5070000	5080000	0.02128401642386529	-0.3921120883865711
chrX	5080000	5090000	0.02355191547861578	-0.46773341105656835
chrX	5090000	5100000	0.023865829594920857	-0.33068598046823067
chrX	5100000	5110000	0.0246997516803139	-0.31059822428127093
chrX	5110000	5120000	0.030048118400113528	-0.5212179114685002
chrX	5120000	5130000	0.020925566412117933	-0.3968638849805046
chrX	5130000	5140000	0.019939590587354988	-0.2347660695431005
chrX	5140000	5150000	0.027887170929405555	-0.7187455477179241
chrX	5150000	5160000	0.018208418632734272	-0.4622040367257599
chrX	5160000	5170000	0.018027467928784586	-0.24421736026263893
chrX	5170000	5180000	0.029334470920342717	-0.12428679974477913
chrX	5180000	5190000	0.022007846835552364	-0.6153892194027832
chrX	5190000	5200000	0.024014409275549924	-0.3608359643291721
chrX	5200000	5210000	0.024205998481749792	-0.3600238729690921
chrX	5210000	5220000	0.023812410615357247	-0.43898608156999963
chrX	5220000	5230000	0.01906177168791565	-0.6310952509923236
chrX	5230000	5240000	0.020314232479562638	-0.39004714590397643
chrX	5240000	5250000	0.01963273738733198	-0.15205204056306243
chrX	5250000	5260000	0.02810204101781632	-0.43846129230937725
chrX	5260000	5270000	0.030573138009199353	-0.5083786959108824
chrX	5270000	5280000	0.019973542588543253	-0.3281644488096023
chrX	5280000	5290000	0.027567798828180508	-0.671333227867148
chrX	5290000	5300000	0.022146984956551954	-0.4207504811547244
chrX	5300000	5310000	0.022935583149327296	-0.5085285138874358
chrX	5310000	5320000	0.02376996659735833	-0.4958263717106609
chrX	5320000	5330000	0.02382256724308397	-0.08915308935952064
chrX	5330000	5340000	0.022420134240110356	-0.5921798012074436
chrX	5340000	5350000	0.026176145488169905	-0.39267000814221714
chrX	5350000	5360000	0.03246822429701804	-0.489293293263385
chrX	5360000	5370000	0.02941961385700224	-0.6256620104423563
chrX	5370000	5380000	0.02265294775971936	-0.3711654378740108
chrX	5380000	5390000	0.027942559403031742	-0.6381827613345484
chrX	5390000	5400000	0.020142210815996656	0.011291817661752704
chrX	5400000	5410000	0.033276241016447036	-0.5578372080441346
chrX	5410000	5420000	0.02258670033317247	-0.38273778110344664
chrX	5420000	5430000	0.0195871074987687	-0.6233278194053018
chrX	5430000	5440000	0.03806495339955312	-0.6628579489998744
chrX	5440000	5450000	0.033574647840029295	-0.2911575579534134
chrX	5450000	5460000	0.022979395581632103	-0.3753954777253608
chrX	5460000	5470000	0.02406256540585362	-0.5166581659869202
chrX	5470000	5480000	0.024174158188488105	-0.5854721816562646
chrX	5480000	5490000	0.019906846310646122	-0.401492522229971
chrX	5490000	5500000	0.023298526287228317	-0.519127621597923
chrX	5500000	5510000	0.022963755136436528	-0.5015869976220461
chrX	5510000	5520000	0.027457171462281313	-0.37595604063568044
chrX	5520000	5530000	0.021585838400972845	-0.44745909337704
chrX	5530000	5540000	0.02282423314203179	-0.31141491500050505
chrX	5540000	5550000	0.023501193073528697	-0.19237758480249634
chrX	5550000	5560000	0.019581147887307943	-0.2319286793015442
chrX	5560000	5570000	0.024744486324176324	-0.3759984967661776
chrX	5570000	5580000	0.019769442555124066	-0.4623124717130114
chrX	5580000	5590000	0.020742533371640053	-0.11367960678578111
chrX	5590000	5600000	0.02537508955066149	-0.35831483397036634
chrX	5600000	5610000	0.02424805854401573	-0.2869242520697374
chrX	5610000	5620000	0.01858912825474162	-0.3909637778651665
chrX	5620000	5630000	0.02402514073713661	-0.20700192400492048
chrX	5630000	5640000	0.017955682087153892	-0.19408054920658577
chrX	5640000	5650000	0.020202124547296148	-0.38764521532286267
chrX	5650000	5660000	0.026160139916002096	-0.4099547413608592
chrX	5660000	5670000	0.02404021958543178	0.00345836139646079
chrX	5670000	5680000	0.020444218178608274	-0.0984914436558569
chrX	5680000	5690000	0.023562385147613996	-0.1277462530951755
chrX	5690000	5700000	0.02347134261470369	-0.40546383217078963
chrX	5700000	5710000	0.02581630503643768	-0.02147954275115418
chrX	5710000	5720000	0.027004724198397674	-0.1483318311041384
chrX	5720000	5730000	0.022788870008407684	-0.3169674131430285
chrX	5730000	5740000	0.02535162112959127	0.06410295194003005
chrX	5740000	5750000	0.025278905519405016	-0.5477356750525663
chrX	5750000	5760000	0.020055859860667966	0.008706417847303536
chrX	5760000	5770000	0.019263054312440485	-0.659349472256169
chrX	5770000	5780000	0.022207788502266245	-0.3098865549753623
chrX	5780000	5790000	0.037697941516045975	-0.01688426207483639
chrX	5790000	5800000	0.02068783446191795	-0.12350723168750007
chrX	5800000	5810000	0.021748348942231675	-0.07095095821248523
chrX	5810000	5820000	0.02496248066234247	0.09667645085277617
chrX	5820000	5830000	0.02106641755345983	-0.4629074057530415
chrX	5830000	5840000	0.021930043352190228	-0.3231942374084162
chrX	5840000	5850000	0.022672866322358643	-0.3349743147165465
chrX	5850000	5860000	0.02400466016558849	-0.7230285955970533
chrX	5860000	5870000	0.020541071343026372	-0.017766208556065047
chrX	5870000	5880000	0.03029647814707493	-0.35511251548537465
chrX	5880000	5890000		
chrX	5890000	5900000	0.023272715296709663	-0.33464548385825454
chrX	5900000	5910000	0.019900223220374484	-0.131539392010475
chrX	5910000	5920000	0.020602705272312193	-0.23256424391710456
chrX	5920000	5930000	0.022674882292448666	-0.5711339822920228
chrX	5930000	5940000	0.019324790921431582	-0.08226017308673834
chrX	5940000	5950000	0.022646830273951583	-0.6485241552974041
chrX	5950000	5960000	0.021649023889424825	-0.06927126091234082
chrX	5960000	5970000	0.020637680042688115	-0.39153048161071186
chrX	5970000	5980000	0.023175626293606637	-0.3229110721141956
chrX	5980000	5990000	0.019585921043063857	-0.5477864508660536
chrX	5990000	6000000	0.02622227105440299	-0.26749762758691414
chrX	6000000	6010000	0.023328512649618792	-0.20977486434607845
