chrom	start	end	weight	E1
chrX	2120000	2125000		
chrX	2125000	2130000		
chrX	2130000	2135000		
chrX	2135000	2140000		
chrX	2140000	2145000		
chrX	2145000	2150000		
chrX	2150000	2155000		
chrX	2155000	2160000		
chrX	2160000	2165000		
chrX	2165000	2170000		
chrX	2170000	2175000		
chrX	2175000	2180000		
chrX	2180000	2185000		
chrX	2185000	2190000		
chrX	2190000	2195000		
chrX	2195000	2200000		
chrX	2200000	2205000		
chrX	2205000	2210000		
chrX	2210000	2215000		
chrX	2215000	2220000		
chrX	2220000	2225000		
chrX	2225000	2230000		
chrX	2230000	2235000		
chrX	2235000	2240000		
chrX	2240000	2245000		
chrX	2245000	2250000		
chrX	2250000	2255000		
chrX	2255000	2260000		
chrX	2260000	2265000		
chrX	2265000	2270000		
chrX	2270000	2275000		
chrX	2275000	2280000		
chrX	2280000	2285000		
chrX	2285000	2290000		
chrX	2290000	2295000		
chrX	2295000	2300000		
chrX	2300000	2305000		
chrX	2305000	2310000		
chrX	2310000	2315000		
chrX	2315000	2320000		
chrX	2320000	2325000		
chrX	2325000	2330000		
chrX	2330000	2335000		
chrX	2335000	2340000		
chrX	2340000	2345000		
chrX	2345000	2350000		
chrX	2350000	2355000		
chrX	2355000	2360000		
chrX	2360000	2365000		
chrX	2365000	2370000		
chrX	2370000	2375000		
chrX	2375000	2380000		
chrX	2380000	2385000	0.047171407094767734	0.6720251976896889
chrX	2385000	2390000	0.041104050025991025	-0.06407073839406224
chrX	2390000	2395000	0.06272280233806653	0.01930257574778743
chrX	2395000	2400000	0.03870217696594673	1.5182282221616947
chrX	2400000	2405000	0.06092812950731298	0.9869476988245335
chrX	2405000	2410000	0.03811690456902428	0.36504889836507437
chrX	2410000	2415000	0.03291931014819142	-0.36767333368865884
chrX	2415000	2420000	0.03931850751637424	0.38248911453291545
chrX	2420000	2425000	0.03393072138013553	-0.22590945516421382
chrX	2425000	2430000		
chrX	2430000	2435000	0.03331625740222483	0.28878982092546174
chrX	2435000	2440000	0.0417554708820866	0.09196013143853322
chrX	2440000	2445000	0.04515584203187833	0.41793336459584884
chrX	2445000	2450000	0.03921531965643719	0.5833307004400129
chrX	2450000	2455000		
chrX	2455000	2460000	0.035642284481916975	0.6244487284317735
chrX	2460000	2465000	0.039281890932753506	0.3456653581386956
chrX	2465000	2470000	0.03536128832449688	0.35121394420611635
chrX	2470000	2475000	0.03837991519094833	0.3960601091636493
chrX	2475000	2480000	0.03570142034347517	1.0185509283207033
chrX	2480000	2485000	0.04693959944609323	0.3817670877171461
chrX	2485000	2490000	0.03467618635769199	-0.012937670080028912
chrX	2490000	2495000	0.03900822446049265	-0.29241902609301307
chrX	2495000	2500000	0.049893224808947895	0.1282028947809027
chrX	2500000	2505000	0.0350790312938476	-0.13370728464119536
chrX	2505000	2510000	0.06520639990256054	0.15167044913378164
chrX	2510000	2515000	0.04168928485019408	0.4518076969771418
chrX	2515000	2520000	0.03174649090261191	-0.3134908342076549
chrX	2520000	2525000	0.03415622985439216	0.6459501175958343
chrX	2525000	2530000	0.036848627600021035	1.2750458500956536
chrX	2530000	2535000	0.04543689027693687	-0.7420935425696689
chrX	2535000	2540000	0.04352258805059568	-0.42194295558201095
chrX	2540000	2545000	0.03817533804781269	0.4007871255690966
chrX	2545000	2550000	0.03599046059714266	-0.14284200613065157
chrX	2550000	2555000	0.03090143179361665	-0.05855727429572376
chrX	2555000	2560000	0.03704310784664503	0.4048120845559127
chrX	2560000	2565000	0.03544523173612733	0.04494913241248441
chrX	2565000	2570000	0.0276811663078606	-0.17303776210627966
chrX	2570000	2575000	0.036522962381828714	0.04537538343929377
chrX	2575000	2580000	0.05299290784762663	-0.06717816952547455
chrX	2580000	2585000	0.04906985366358523	0.05329784178868887
chrX	2585000	2590000	0.0368438317782811	-0.15157753944859664
chrX	2590000	2595000	0.03878799949135858	0.31202931832094133
chrX	2595000	2600000	0.03160742436871826	-0.11406147827659807
chrX	2600000	2605000	0.029665672167896603	0.2801305194517647
chrX	2605000	2610000	0.036988104285338504	0.5740200065765301
chrX	2610000	2615000	0.03393973000053026	0.22319742630412287
chrX	2615000	2620000	0.03898100981662664	-0.05972639129776074
chrX	2620000	2625000	0.037165276495960825	0.13828083799771276
chrX	2625000	2630000	0.028265878522689483	-0.04232207099285808
chrX	2630000	2635000	0.03810205424640212	0.1598782048642957
chrX	2635000	2640000	0.03887960547737259	0.09394999646490723
chrX	2640000	2645000	0.034097387004585124	-0.19112167945748715
chrX	2645000	2650000	0.03867340822742397	0.3770901222405726
chrX	2650000	2655000	0.038092485026438305	-0.8549482562747716
chrX	2655000	2660000	0.03299682440185256	0.18012239622630624
chrX	2660000	2665000	0.04618716249039638	-0.389716339761229
chrX	2665000	2670000	0.042935306183831526	0.6448031776004101
chrX	2670000	2675000	0.037709135536135134	0.02523780688515129
chrX	2675000	2680000	0.039584591543637276	0.2589102051008881
chrX	2680000	2685000	0.03560534052642409	-0.2216441083179484
chrX	2685000	2690000	0.025139127880882628	0.07789464327048044
chrX	2690000	2695000	0.03116590866422958	0.45997418014150887
chrX	2695000	2700000	0.02794143478899359	0.588838149180855
chrX	2700000	2705000	0.04337917496709952	-1.5060338281161914
chrX	2705000	2710000	0.0337996292148719	0.10028730088566709
chrX	2710000	2715000	0.027893099157057195	-0.012147052288099461
chrX	2715000	2720000	0.06308559105145173	0.020241187071578518
chrX	2720000	2725000	0.06198589431714516	-0.11447099659610459
chrX	2725000	2730000	0.03823047071677138	-0.6335877443465047
chrX	2730000	2735000	0.027391835331613407	0.36845714463106366
chrX	2735000	2740000		
chrX	2740000	2745000	0.0405863013147683	0.08547851193901022
chrX	2745000	2750000	0.048430495789722625	-0.519550562128218
chrX	2750000	2755000	0.04075923474538423	0.24510725062675842
chrX	2755000	2760000	0.04723747014689648	-0.759782037752788
chrX	2760000	2765000	0.05781850467528593	0.1715294060595719
chrX	2765000	2770000	0.033894628685027135	-0.005502794156645545
chrX	2770000	2775000	0.055537177022891626	-0.017810843124000376
chrX	2775000	2780000	0.05278290808401085	-0.42838045731672336
chrX	2780000	2785000	0.029556812899910922	0.13966719643411074
chrX	2785000	2790000	0.03916261550882186	-0.11489927516236992
chrX	2790000	2795000	0.03686021966554089	0.14162830855574537
chrX	2795000	2800000	0.04744773660472761	0.03489883096508263
chrX	2800000	2805000	0.03515792891931592	0.23539570833358106
chrX	2805000	2810000	0.032461594687256186	-0.11440490898527068
chrX	2810000	2815000	0.03334006657058742	0.19336984116859893
chrX	2815000	2820000	0.04600970715119395	0.02103715754844625
chrX	2820000	2825000	0.053456527855294075	-0.6598998587785451
chrX	2825000	2830000	0.027850826987707914	-0.008337459634068869
chrX	2830000	2835000	0.03552365912321918	-0.2337582532011283
chrX	2835000	2840000	0.037118967078448334	-0.15841905901114628
chrX	2840000	2845000	0.036301530424430906	-0.07085226441960657
chrX	2845000	2850000		
chrX	2850000	2855000	0.03726175551853792	0.2369836548639377
chrX	2855000	2860000	0.05440512983139748	-0.20400834920200275
chrX	2860000	2865000	0.052956401761534114	-0.12535669638755398
chrX	2865000	2870000	0.049200530577946794	0.11731804645412354
chrX	2870000	2875000	0.049557355547232645	-0.4023068350636258
chrX	2875000	2880000	0.039989993399987836	0.12430538584835193
chrX	2880000	2885000	0.031094429993136635	0.1651642611985586
chrX	2885000	2890000	0.04672455127887375	0.3329586217698818
chrX	2890000	2895000	0.0385288766892174	-0.2645706777774108
chrX	2895000	2900000	0.03991157643664904	0.38440788852262986
chrX	2900000	2905000	0.03479839993059929	0.9200444754391233
chrX	2905000	2910000	0.06340951855873954	0.379693811981667
chrX	2910000	2915000	0.051341571018967226	-0.41883141741426344
chrX	2915000	2920000	0.026916563102984736	-0.14347083768237912
chrX	2920000	2925000	0.06265733046113695	-0.35829540793727843
chrX	2925000	2930000	0.06763698691313351	-0.030334493381772132
chrX	2930000	2935000		
chrX	2935000	2940000		
chrX	2940000	2945000	0.03171119686838962	0.13878990071588052
chrX	2945000	2950000	0.04395709124476681	-0.31572881089807864
chrX	2950000	2955000	0.04500850209044258	0.17149552415557906
chrX	2955000	2960000	0.04310422546551176	-0.23636268382344777
chrX	2960000	2965000	0.04175378373317511	-0.02374035953092724
chrX	2965000	2970000	0.04164514096809915	-0.45568840020954027
chrX	2970000	2975000	0.057217887901154466	-0.5492675624427628
chrX	2975000	2980000	0.03638039671738098	0.6155163869462486
chrX	2980000	2985000	0.031074516381311527	0.08181417193568011
chrX	2985000	2990000	0.05277660567343855	-0.26275962330527025
chrX	2990000	2995000	0.04600107045734987	-0.45524151246621963
chrX	2995000	3000000	0.04642602388191925	-0.22370758650108852
chrX	3000000	3005000	0.030178683789410337	-0.3959068270051535
chrX	3005000	3010000	0.03574472642196795	0.11091784503541546
chrX	3010000	3015000	0.03281192257651902	0.26698269696071586
chrX	3015000	3020000	0.03300658673759294	0.24124296081393776
chrX	3020000	3025000	0.03346204038439542	-0.08684492856858644
chrX	3025000	3030000	0.030001225185596305	0.1928433510249161
chrX	3030000	3035000	0.04166139294357181	0.03305736894676293
chrX	3035000	3040000	0.04150503876754432	-0.03639787322957817
chrX	3040000	3045000	0.0407398384576746	0.14684779970493994
chrX	3045000	3050000	0.03680000245291153	0.13145269414757574
chrX	3050000	3055000	0.05117163368565878	-0.2335004443509615
chrX	3055000	3060000		
chrX	3060000	3065000		
chrX	3065000	3070000	0.035324106399298866	0.06365041088115946
chrX	3070000	3075000	0.0373539954858184	0.6029704701177785
chrX	3075000	3080000	0.0338886231099182	-0.11666623129355423
chrX	3080000	3085000	0.05284510414213762	-0.06533282466137515
chrX	3085000	3090000	0.0415967505540878	-0.3059960721453261
chrX	3090000	3095000	0.029290924067848004	0.24571116281008817
chrX	3095000	3100000	0.06606791459973059	0.414488692287802
chrX	3100000	3105000	0.07991070221859636	-0.05722735015127271
chrX	3105000	3110000		
chrX	3110000	3115000	0.029973045627822686	0.20067408614881346
chrX	3115000	3120000	0.03404868045209561	0.025427236248843816
chrX	3120000	3125000	0.035291910377846354	0.11452791204127648
chrX	3125000	3130000	0.03956682818876191	-0.026376082355474242
chrX	3130000	3135000	0.04342043054323965	0.15287241774356267
chrX	3135000	3140000	0.06805081434316922	0.051333147111793015
chrX	3140000	3145000	0.045716664138872716	0.3703404413457745
chrX	3145000	3150000	0.03578281726741098	0.023504347220398035
chrX	3150000	3155000	0.048869376952966004	-0.025074972115636952
chrX	3155000	3160000	0.027855835324477028	-0.1197305733610122
chrX	3160000	3165000	0.032871248601966774	0.2111207037265825
chrX	3165000	3170000	0.046821543658619284	-0.004273298907828221
chrX	3170000	3175000	0.02942676927824319	-0.0705370876585759
chrX	3175000	3180000	0.049579757807561145	-0.3228551111540334
chrX	3180000	3185000	0.05346850259238743	-0.3282143650667607
chrX	3185000	3190000	0.050492395159829694	-0.2100287389200224
chrX	3190000	3195000	0.042656479327362044	-0.13011959880529445
chrX	3195000	3200000	0.03533355424404502	0.34841160470158067
chrX	3200000	3205000	0.036538293588268676	0.1799150143683451
chrX	3205000	3210000	0.03625625121829795	-0.074379489402582
chrX	3210000	3215000	0.054579921221026166	0.20186438488925726
chrX	3215000	3220000	0.05066945723437041	-0.357881639194852
chrX	3220000	3225000	0.042426868328521876	-0.08194898854319141
chrX	3225000	3230000	0.04043368456429427	0.039696998567502126
chrX	3230000	3235000		
chrX	3235000	3240000		
chrX	3240000	3245000	0.03310086620365026	-0.1800264921410267
chrX	3245000	3250000	0.049907770380225765	-0.21401956788238802
chrX	3250000	3255000	0.04153092353266833	0.370340515754421
chrX	3255000	3260000	0.06140264735955679	-0.4848324529270615
chrX	3260000	3265000	0.05710903485384967	0.3008694076088351
chrX	3265000	3270000		
chrX	3270000	3275000	0.03988689975806298	0.7464524148932393
chrX	3275000	3280000	0.03541980409851315	-0.25109771228029554
chrX	3280000	3285000	0.06349631135133517	0.20683023604842987
chrX	3285000	3290000	0.037173036941903354	-0.8895314229927662
chrX	3290000	3295000	0.060709820567941004	-0.030730800189929047
chrX	3295000	3300000	0.03823236647851525	0.1617024906029163
chrX	3300000	3305000	0.03822747359824231	0.2144176041318432
chrX	3305000	3310000	0.035582458487644936	-0.1739681572806795
chrX	3310000	3315000	0.03401340139014555	0.6554458644526042
chrX	3315000	3320000	0.04311722902688089	-0.23670768017354754
chrX	3320000	3325000	0.0319145152783704	-0.06614524675732655
chrX	3325000	3330000	0.035338944136677194	-0.030352091050680194
chrX	3330000	3335000	0.04796061061736993	-0.19195437361755713
chrX	3335000	3340000	0.029933559731297448	0.10859542225760906
chrX	3340000	3345000	0.03850774287224808	-0.0775576897868615
chrX	3345000	3350000	0.04279835878601701	0.43428891947739406
chrX	3350000	3355000	0.035660709951737854	0.18918526124698637
chrX	3355000	3360000	0.0355336566206289	0.6223752808718314
chrX	3360000	3365000	0.05563950096557324	-0.38847865787657365
chrX	3365000	3370000	0.030042156243079512	-0.1012066187214327
chrX	3370000	3375000	0.028592568048383473	-0.3905266187042871
chrX	3375000	3380000	0.032336028915176666	-0.8179215792971067
chrX	3380000	3385000	0.04847115617034378	-0.3416421098577611
chrX	3385000	3390000	0.057080838749691575	-0.2199480418644686
chrX	3390000	3395000	0.04499571865681549	-0.6059359685152487
chrX	3395000	3400000	0.032880744258469416	-0.058990177583326905
chrX	3400000	3405000	0.054985922532030884	0.004695884858274086
chrX	3405000	3410000	0.03658923242606903	-0.3857416710574384
chrX	3410000	3415000	0.030391137885832024	-0.1808245520029302
chrX	3415000	3420000	0.03957792788055745	0.22572646120773446
chrX	3420000	3425000	0.03738710336077219	-0.0316708605111169
chrX	3425000	3430000	0.030305320873032195	0.2840859879393401
chrX	3430000	3435000	0.03946576823290449	0.254016489066709
chrX	3435000	3440000	0.02830712043227637	0.1475286080254993
chrX	3440000	3445000	0.04366442192127291	0.09669950695322319
chrX	3445000	3450000	0.04323326651629512	-0.36465901203623513
chrX	3450000	3455000	0.05343583203821722	-0.12794545023097048
chrX	3455000	3460000	0.038001415126170675	-0.46424773551855775
chrX	3460000	3465000	0.04681545666560202	-0.16575410223554551
chrX	3465000	3470000	0.052767631672384345	0.022961734085980946
chrX	3470000	3475000	0.0390524245692512	-0.27923470120081434
chrX	3475000	3480000	0.03143627443775892	-0.5417411863478473
chrX	3480000	3485000	0.03651251200262119	-0.5457866819808078
chrX	3485000	3490000	0.05812167866517434	0.09343190271447388
chrX	3490000	3495000	0.04397164732264014	-0.5295260325167401
chrX	3495000	3500000	0.0367471280794162	-0.195689392957775
chrX	3500000	3505000	0.03184218589651186	-0.6643792496919968
chrX	3505000	3510000	0.03358324723383456	-0.22237183210210118
chrX	3510000	3515000	0.03157609688392579	-0.6211765812374449
chrX	3515000	3520000	0.030359402527517013	-0.49000614130938497
chrX	3520000	3525000	0.04238223014190093	-0.20113864064707573
chrX	3525000	3530000	0.039811683320491266	-0.5117823777014605
chrX	3530000	3535000	0.03251748634727531	-0.15186523982934874
chrX	3535000	3540000	0.03734697036389551	-0.5809626469689757
chrX	3540000	3545000	0.02733178859376859	-0.3953379799098568
chrX	3545000	3550000	0.04179860607404411	-0.6034919491194097
chrX	3550000	3555000	0.035967665776941556	-0.43713683440458767
chrX	3555000	3560000	0.07779306355529865	-0.03314992904084564
chrX	3560000	3565000	0.026028969377832584	-0.35792339458634614
chrX	3565000	3570000	0.0396523618550622	-0.3231584203605944
chrX	3570000	3575000	0.036666411005903274	-0.9244210409985374
chrX	3575000	3580000	0.023990668890567706	-0.1568403659816382
chrX	3580000	3585000	0.02983188705602883	-0.4712972927200347
chrX	3585000	3590000	0.028103288991806037	-0.673401364186759
chrX	3590000	3595000	0.05040154531025208	-0.718344246673247
chrX	3595000	3600000	0.03516567373927582	-0.33663414114555984
chrX	3600000	3605000	0.059820795983860815	-0.040058595634259994
chrX	3605000	3610000	0.0295778477233273	0.08723438853014291
chrX	3610000	3615000	0.035422885929178076	-0.5447282080872806
chrX	3615000	3620000	0.027201583286130697	-0.7064368146718188
chrX	3620000	3625000	0.05009922584661258	-0.30090312575471095
chrX	3625000	3630000	0.03534048029785079	-0.10584793614474744
chrX	3630000	3635000	0.037275410848725696	-0.3978895886844793
chrX	3635000	3640000	0.033707571334594205	-0.6534900929256988
chrX	3640000	3645000	0.03803706925261205	-0.7029706208290668
chrX	3645000	3650000	0.026373917754384316	-0.4537976761543362
chrX	3650000	3655000	0.0408363721741421	-0.7897744781737897
chrX	3655000	3660000	0.02865678342180316	-0.20684301955225556
chrX	3660000	3665000	0.028036133402202304	-0.3917776011224214
chrX	3665000	3670000	0.0326064921122612	-0.39444996205781596
chrX	3670000	3675000	0.03125070815403835	-0.46294776139528154
chrX	3675000	3680000	0.036076405544250734	-1.3389407400790823
chrX	3680000	3685000	0.03344559732476268	-0.3433073122207431
chrX	3685000	3690000	0.04777715335229805	-0.6257086777217723
chrX	3690000	3695000	0.030283942116514303	-0.7090507950078361
chrX	3695000	3700000	0.02566700248837352	0.12847456936716367
chrX	3700000	3705000	0.03198853480280461	-0.8461182202102024
chrX	3705000	3710000	0.03336090527427159	-0.48932541782494776
chrX	3710000	3715000	0.025524849057748697	-0.631130616272594
chrX	3715000	3720000	0.03299704206081772	-0.8586478264162969
chrX	3720000	3725000	0.030151121774032893	-0.27947098476824705
chrX	3725000	3730000	0.03810734584887613	-0.5889759455847778
chrX	3730000	3735000	0.028862411359717108	-0.8671685738930114
chrX	3735000	3740000	0.028851074501760773	-0.3050526789471649
chrX	3740000	3745000	0.05193942195367284	-0.6304124376350699
